age,job,marital,education,default,housing,loan,contact,month,day_of_week,mean,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
51,4,1,2,2,1,0,0,3,1,211,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,3,0,5,0,0,0,0,3,1,43,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
47,3,3,4,0,1,0,0,3,1,816,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,1,1,0,0,0,0,3,1,189,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,1,1,0,0,0,0,3,1,590,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
42,4,1,3,2,1,0,0,3,1,315,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,4,1,2,0,0,0,0,3,1,131,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,2,0,1,0,0,3,1,78,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,3,0,0,0,0,3,1,97,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,1,1,0,0,1,0,3,1,337,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,2,1,4,0,1,0,0,3,1,185,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,0,6,0,1,0,0,3,1,78,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,4,1,3,2,0,0,0,3,1,55,2,28,2,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,1,1,0,0,0,0,3,1,442,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,5,1,2,2,0,0,0,3,1,36,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,3,0,1,0,0,3,1,74,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,4,3,3,2,1,0,0,3,1,326,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,2,3,0,0,0,1,3,1,81,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,3,3,0,1,0,1,3,1,179,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,7,1,4,2,1,0,0,3,1,527,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
37,3,3,5,0,1,0,0,3,1,918,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
41,4,1,3,0,1,1,0,3,1,225,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,4,0,1,0,0,3,1,787,10,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
39,5,0,6,0,0,0,1,3,1,15,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,1,0,1,1,0,3,1,279,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,2,1,4,0,0,1,0,3,1,416,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,0,6,0,1,0,0,3,1,83,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,0,6,0,1,0,1,3,1,25,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,0,5,0,0,1,0,3,1,542,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,0,6,0,1,0,0,3,1,256,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,0,6,0,0,0,0,3,1,189,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,0,6,0,0,0,0,3,1,251,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,2,1,5,2,0,0,0,3,1,116,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,5,0,5,0,0,1,1,3,1,1100,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,1,4,0,1,0,0,3,1,451,4,3,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,1,0,1,0,0,3,1,184,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,1,5,0,0,1,1,3,1,232,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,1,0,0,0,0,3,1,209,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,3,1,4,0,1,0,0,3,1,16,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,0,3,0,1,0,0,3,1,340,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,1,0,0,0,0,3,1,313,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,0,3,2,1,0,0,3,1,191,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,3,1,4,0,1,0,0,3,1,7,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,3,6,0,1,0,0,3,1,493,10,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,1,0,1,0,0,3,1,1182,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
28,8,1,4,2,0,0,0,3,1,216,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
47,10,3,3,0,0,0,0,3,1,184,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
53,5,0,6,2,0,0,1,3,1,360,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,3,1,4,2,0,0,0,3,1,165,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,4,1,3,0,1,0,0,3,1,161,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
46,4,1,3,2,0,0,0,3,1,84,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,1,1,3,0,1,0,0,3,1,61,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,5,0,6,0,0,0,0,3,1,267,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,2,3,2,0,2,2,0,3,1,351,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,4,1,3,2,0,0,0,3,1,183,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,2,2,4,0,0,0,0,3,1,516,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
48,7,1,3,0,1,0,0,3,1,393,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,0,3,0,1,0,0,3,1,286,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,4,0,0,0,0,3,1,87,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,1,3,0,0,1,0,3,1,277,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,5,0,5,0,1,0,0,3,1,200,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
48,7,1,3,0,1,0,0,3,1,725,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
33,5,3,4,0,0,0,0,3,1,204,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,3,4,0,1,0,0,3,1,175,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,3,4,0,1,0,0,3,1,247,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,3,2,0,0,0,3,1,136,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
40,4,0,1,0,0,0,0,3,1,218,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
56,4,3,1,2,1,0,0,3,1,59,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,2,1,6,0,1,0,0,3,1,146,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
45,4,1,1,0,0,0,0,3,1,77,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,7,0,5,0,1,0,0,3,1,245,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,0,2,0,0,0,0,3,1,482,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,1,0,0,0,0,3,1,56,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,4,1,2,2,0,1,0,3,1,354,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,4,0,3,0,1,0,0,3,1,396,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,3,1,5,0,1,0,0,3,1,136,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,10,1,5,0,0,0,0,3,1,549,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
30,3,0,3,0,0,0,0,3,1,17,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,1,0,1,0,0,3,1,439,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,0,4,2,1,0,0,3,1,107,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
41,7,1,5,0,2,2,0,3,1,369,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,8,1,6,0,2,2,0,3,1,356,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,2,0,4,0,0,0,0,3,1,561,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,3,0,0,1,0,3,1,175,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
48,4,1,3,0,0,0,0,3,1,309,1,10,1,1,-1.8,92.893,-46.2,1.291,5099.1,1
54,6,3,6,0,1,0,1,3,1,139,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,2,1,4,2,0,0,0,3,1,148,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,3,1,4,2,1,0,0,3,1,139,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,3,0,0,1,0,3,1,549,1,10,1,1,-1.8,92.893,-46.2,1.291,5099.1,1
36,4,1,3,0,0,0,0,3,1,395,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,4,1,4,0,1,1,0,3,1,145,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
23,4,0,3,0,1,0,0,3,1,119,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
26,4,1,1,0,1,0,0,3,1,88,2,6,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
43,7,1,2,2,1,0,0,3,1,463,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,3,1,4,2,1,0,0,3,1,232,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,1,4,0,1,0,0,3,1,57,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,4,1,1,0,0,1,0,3,1,300,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,3,2,1,0,0,3,1,83,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,5,0,6,0,0,0,0,3,1,200,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,1,0,2,2,0,3,1,225,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,5,0,6,0,0,0,0,3,1,844,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
32,4,1,3,0,1,0,0,3,1,293,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,3,4,0,0,0,0,3,1,262,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,1,4,0,1,0,0,3,1,137,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
59,1,3,2,2,1,0,0,3,1,130,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,0,2,2,1,0,0,3,1,387,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,0,5,0,1,0,0,3,1,211,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,5,0,5,0,0,1,0,3,1,246,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,4,0,2,0,1,0,0,3,1,357,1,28,2,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,5,0,5,0,1,0,0,3,1,322,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,1,3,0,0,0,0,3,1,584,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,9,1,5,0,1,0,0,3,1,240,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,3,0,5,0,1,0,0,3,1,374,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
44,8,1,4,0,1,0,0,3,1,215,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,0,3,0,1,0,0,3,1,22,8,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,4,1,2,0,1,1,1,3,1,207,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,5,0,5,0,0,0,0,3,1,183,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,3,0,1,1,0,3,1,100,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
48,7,1,3,0,1,1,0,3,1,955,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
34,3,0,5,0,0,0,0,3,1,146,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,3,0,1,1,0,3,1,31,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,3,0,0,0,0,3,1,334,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,0,5,0,0,0,0,3,1,271,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
41,1,1,2,0,1,0,0,3,1,223,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,1,2,0,1,1,0,3,1,95,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,4,0,1,0,0,3,1,106,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
48,4,0,1,0,1,0,0,3,1,36,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,0,3,0,1,0,0,3,1,458,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
29,3,0,4,0,1,1,0,3,1,53,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,6,1,1,2,1,0,0,3,1,148,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,6,1,1,2,0,0,0,3,1,179,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,0,3,0,0,0,0,3,1,223,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,0,3,2,1,0,0,3,1,165,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
25,5,1,5,0,1,0,0,3,1,127,1,12,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
25,5,1,5,0,0,0,0,3,1,158,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,0,3,0,1,0,0,3,1,409,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
33,5,0,5,0,1,0,0,3,1,165,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,0,3,0,2,2,0,3,1,88,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,3,0,5,0,1,0,0,3,1,536,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
29,2,1,4,0,1,1,0,3,1,380,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,0,4,0,1,0,0,3,1,1531,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
35,3,0,4,0,0,0,0,3,1,107,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,3,0,4,2,1,0,0,3,1,132,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,3,6,0,1,0,0,3,1,406,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,3,6,0,0,0,0,3,1,240,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,3,0,4,0,0,0,0,3,1,278,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
45,3,1,4,2,0,1,0,3,1,908,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,3,0,5,0,1,0,0,3,1,706,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
57,1,1,1,2,1,0,0,3,1,215,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,3,0,1,0,0,3,1,161,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
51,4,1,2,0,1,0,1,3,1,370,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
25,5,0,6,0,1,0,0,3,1,157,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,5,0,6,0,0,0,0,3,1,209,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,4,1,2,2,0,0,0,3,1,399,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
56,3,1,5,0,1,0,0,3,1,1925,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,4,1,3,2,0,1,0,3,1,829,7,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
28,7,1,3,0,1,0,0,3,1,328,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,4,1,1,2,1,0,1,3,1,109,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,4,1,2,2,0,1,0,3,1,178,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
49,10,1,5,0,0,0,0,3,1,242,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,2,0,4,0,0,1,0,3,1,450,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,5,0,5,0,1,1,0,3,1,485,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,0,3,0,1,0,0,3,1,76,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,9,1,3,0,2,2,0,3,1,328,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
37,5,0,5,0,0,0,0,3,1,289,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,5,0,6,0,0,0,0,3,1,163,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
47,4,1,3,0,0,0,0,3,1,118,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
48,3,3,5,0,0,0,0,3,1,53,9,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
22,4,1,3,0,2,2,0,3,1,453,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,3,0,4,0,1,0,0,3,1,324,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,0,3,0,1,1,0,3,1,637,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
35,3,0,3,0,1,0,0,3,1,301,3,9,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
43,3,0,5,0,0,0,0,3,1,139,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,4,1,3,2,0,1,0,3,1,118,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,8,1,6,0,1,0,0,3,1,32,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,1,4,0,0,0,0,3,1,278,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,11,0,4,0,0,0,0,3,1,112,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,5,0,6,0,0,0,1,3,1,34,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,5,1,6,0,1,0,0,3,1,80,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,1,0,0,0,0,3,1,609,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
48,4,1,3,0,0,1,0,3,1,276,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,1,3,2,0,0,0,3,1,548,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
45,4,1,2,0,1,0,1,3,1,291,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,7,0,5,0,1,0,0,3,1,1710,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
27,4,0,3,0,1,0,1,3,1,217,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,4,1,3,0,0,0,0,3,1,192,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
40,2,0,4,0,1,0,0,3,1,208,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,5,0,6,0,0,0,0,3,1,415,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,5,1,6,0,0,0,0,3,1,278,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,7,0,5,2,1,1,1,3,1,326,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
44,3,3,4,0,1,0,0,3,1,173,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,4,1,2,2,1,0,0,3,1,306,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
53,5,1,6,0,0,0,0,3,1,350,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,3,1,5,0,0,0,0,3,1,614,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
45,4,1,1,0,1,0,0,3,1,224,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,3,6,0,1,1,0,3,1,668,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
24,3,0,4,2,0,0,1,3,1,748,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
42,2,1,2,0,0,0,0,3,1,474,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
40,2,0,4,0,1,0,0,3,1,143,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
57,4,1,2,2,1,0,0,3,1,168,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,1,0,1,1,0,3,1,317,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,1,4,0,1,0,0,3,1,106,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,5,1,6,0,0,0,0,3,1,234,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,1,1,0,0,0,0,3,1,314,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,4,1,2,0,0,0,0,3,1,897,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
31,2,1,4,0,1,0,0,3,1,398,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
33,5,0,6,0,1,0,1,3,1,422,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,5,3,6,0,1,0,0,3,1,130,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,5,0,5,0,0,0,0,3,1,61,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,2,1,4,0,0,0,0,3,1,863,4,1,2,1,-1.8,92.893,-46.2,1.291,5099.1,1
35,3,0,5,0,1,0,0,3,1,255,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,0,4,0,1,1,0,3,1,259,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,4,1,3,0,1,0,1,3,1,29,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,2,0,4,0,1,0,0,3,1,750,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
38,4,1,2,0,0,1,0,3,1,306,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,1,0,1,0,0,3,1,266,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
51,4,3,1,0,1,0,0,3,1,314,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,11,0,5,0,1,0,0,3,1,775,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
32,5,0,5,0,1,1,0,3,1,181,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,2,0,4,0,1,0,0,3,1,178,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,0,5,2,1,0,0,3,1,254,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,1,0,4,0,0,0,0,3,1,351,7,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
38,3,1,4,0,1,1,0,3,1,373,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,4,0,0,0,0,3,1,180,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,11,0,5,2,0,0,0,3,1,135,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
59,1,3,2,2,1,0,0,3,1,216,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,7,0,1,0,0,3,1,86,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,0,5,0,1,0,0,3,1,85,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,10,1,4,0,1,0,0,3,1,325,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,3,3,5,0,0,0,0,3,1,187,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,1,1,0,0,0,0,3,1,463,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,2,1,2,0,0,0,0,3,1,142,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,3,0,0,0,0,3,1,280,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,2,0,4,0,1,0,0,3,1,398,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
57,6,3,3,0,1,0,1,3,1,149,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,2,3,3,0,0,0,0,3,1,191,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,7,0,5,0,1,0,0,3,1,193,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,2,0,4,0,1,0,0,3,1,302,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,3,0,1,1,0,3,1,317,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,2,3,4,0,1,0,0,3,1,211,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,11,0,5,2,1,0,0,3,1,101,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,2,1,4,0,1,0,0,3,1,172,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
37,5,0,5,0,1,0,0,3,1,464,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,0,6,0,0,0,0,3,1,343,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
30,9,1,6,0,1,0,0,3,1,98,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
45,3,1,5,0,0,0,0,3,1,198,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,0,4,0,1,0,0,3,1,361,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,7,1,5,0,1,0,1,3,1,345,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,0,4,0,0,0,1,3,1,114,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,3,4,0,1,0,0,3,1,210,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,2,3,2,0,1,0,1,3,1,556,2,10,1,1,-1.8,92.893,-46.2,1.291,5099.1,1
32,7,0,6,0,1,0,0,3,1,68,10,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
